Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
RUS,1.0,,HARD,1.0,1,24.1,36.9,35.0,1006.5,2.4,285
RUS,2.0,78.102,HARD,1.0,1,24.1,37.3,35.0,1006.5,3.1,344
RUS,3.0,122.764,HARD,1.0,1,24.2,36.9,35.0,1006.6,2.4,320
RUS,4.0,98.554,HARD,1.0,1,24.2,36.5,35.0,1006.6,4.5,286
RUS,5.0,77.461,HARD,1.0,1,24.1,36.8,36.0,1006.6,3.2,309
RUS,6.0,133.106,HARD,1.0,1,24.0,37.4,36.0,1006.5,2.0,274
RUS,7.0,77.329,HARD,1.0,1,24.1,37.7,35.0,1006.6,2.4,228
RUS,8.0,130.799,HARD,1.0,1,24.2,38.0,36.0,1006.5,1.8,272
RUS,9.0,77.251,HARD,1.0,1,24.4,38.4,35.0,1006.5,2.1,324
RUS,10.0,94.572,HARD,1.0,1,24.5,38.5,35.0,1006.6,2.5,298
RUS,11.0,,SOFT,2.0,1,24.6,38.5,35.0,1006.5,3.2,273
RUS,12.0,76.82,SOFT,2.0,1,24.6,38.7,35.0,1006.5,2.4,288
RUS,13.0,128.535,SOFT,2.0,1,24.6,38.9,34.0,1006.6,3.3,295
RUS,14.0,119.483,SOFT,2.0,1,24.6,39.0,34.0,1006.5,3.1,323
RUS,15.0,76.311,SOFT,2.0,1,24.5,39.0,34.0,1006.5,2.9,290
RUS,16.0,131.466,SOFT,2.0,1,24.5,37.9,34.0,1006.6,2.2,225
RUS,17.0,125.486,SOFT,2.0,1,24.5,37.9,35.0,1006.6,2.9,305
RUS,18.0,80.315,SOFT,2.0,1,24.4,38.3,35.0,1006.5,2.6,332
RUS,19.0,107.077,SOFT,2.0,1,24.5,38.4,34.0,1006.5,2.8,308
RUS,20.0,,SOFT,3.0,1,24.5,38.4,34.0,1006.5,3.2,322
RUS,21.0,113.067,HARD,4.0,1,24.6,38.4,33.0,1006.6,4.0,298
RUS,22.0,87.141,HARD,4.0,1,24.6,38.3,34.0,1006.6,3.1,290
RUS,23.0,81.344,HARD,4.0,1,24.5,38.0,34.0,1006.6,2.3,283
RUS,24.0,80.915,HARD,4.0,1,24.5,38.1,34.0,1006.4,2.7,271
RUS,25.0,80.779,HARD,4.0,1,24.5,38.2,35.0,1006.5,2.3,286
RUS,26.0,80.686,HARD,4.0,1,24.6,38.3,34.0,1006.5,3.1,283
RUS,27.0,83.127,HARD,4.0,1,24.5,38.0,34.0,1006.5,2.5,237
RUS,28.0,80.923,HARD,4.0,1,24.5,38.0,35.0,1006.5,2.1,246
RUS,29.0,81.304,HARD,4.0,1,24.5,38.3,35.0,1006.5,2.9,256
RUS,30.0,81.233,HARD,4.0,1,24.5,38.2,35.0,1006.5,2.6,236
RUS,31.0,148.914,HARD,4.0,1,24.4,38.2,34.0,1006.5,3.3,276
RUS,32.0,128.179,HARD,4.0,1,24.4,38.0,34.0,1006.5,3.9,280
