Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
OCO,1.0,,MEDIUM,1.0,1,22.0,36.7,62.0,965.0,1.9,8
OCO,2.0,105.763,MEDIUM,1.0,1,22.1,36.6,62.0,965.0,2.0,14
OCO,3.0,,MEDIUM,1.0,1,22.0,36.2,63.0,965.0,1.1,47
OCO,4.0,104.665,MEDIUM,1.0,1,22.1,36.2,62.0,965.1,0.6,318
OCO,5.0,,MEDIUM,1.0,1,22.1,36.6,62.0,965.0,0.7,32
OCO,6.0,104.855,MEDIUM,1.0,1,22.1,36.6,62.0,965.0,0.7,96
OCO,7.0,138.139,MEDIUM,1.0,1,22.1,36.6,62.0,964.9,0.8,104
OCO,8.0,,SOFT,2.0,1,22.1,36.3,63.0,964.9,0.5,15
OCO,9.0,103.401,SOFT,2.0,1,22.1,36.0,63.0,965.0,0.5,294
OCO,10.0,,SOFT,2.0,1,22.1,35.9,62.0,965.0,1.5,279
OCO,11.0,111.695,SOFT,2.0,1,22.0,35.7,64.0,965.1,1.4,259
OCO,12.0,,MEDIUM,3.0,1,22.0,35.9,65.0,965.0,0.6,351
OCO,13.0,109.1,MEDIUM,3.0,1,21.9,35.9,64.0,965.0,1.4,332
OCO,14.0,109.329,MEDIUM,3.0,1,21.9,35.7,65.0,965.0,0.7,94
OCO,15.0,109.576,MEDIUM,3.0,1,21.8,36.0,64.0,965.0,1.9,32
OCO,16.0,110.027,MEDIUM,3.0,1,21.8,36.2,64.0,965.1,2.3,13
OCO,17.0,110.384,MEDIUM,3.0,1,21.8,35.9,64.0,965.1,2.4,339
OCO,18.0,110.892,MEDIUM,3.0,1,21.8,35.5,65.0,965.1,1.4,272
OCO,19.0,110.943,MEDIUM,3.0,1,21.8,35.6,65.0,965.1,0.9,10
OCO,20.0,111.051,MEDIUM,3.0,1,21.9,35.9,64.0,965.0,0.9,29
OCO,21.0,110.741,MEDIUM,3.0,1,21.9,36.2,63.0,964.9,2.0,42
OCO,22.0,,MEDIUM,3.0,1,22.0,36.2,65.0,965.0,1.9,0
OCO,23.0,118.449,MEDIUM,3.0,1,22.0,36.1,64.0,965.0,0.5,0
