Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
GAS,1.0,,SOFT,1.0,1,12.2,14.9,25.0,941.4,1.4,207
GAS,2.0,103.773,SOFT,1.0,1,12.1,14.8,26.0,941.3,1.3,202
GAS,3.0,94.509,SOFT,1.0,1,12.1,14.7,25.0,941.3,1.3,213
GAS,4.0,128.496,SOFT,1.0,1,12.1,14.7,26.0,941.4,1.2,207
GAS,5.0,,SOFT,2.0,1,12.1,14.7,26.0,941.4,1.2,210
GAS,6.0,104.502,SOFT,2.0,1,12.1,14.8,26.0,941.4,1.2,211
GAS,7.0,93.844,SOFT,2.0,1,12.1,14.7,25.0,941.3,0.9,192
GAS,8.0,125.012,SOFT,2.0,1,12.1,14.7,25.0,941.4,0.9,204
GAS,9.0,93.691,SOFT,2.0,12,12.1,14.7,25.0,941.4,1.0,197
GAS,10.0,132.625,SOFT,2.0,1,12.1,14.7,25.0,941.4,1.0,206
GAS,11.0,,SOFT,3.0,1,12.1,14.6,26.0,941.4,1.1,236
GAS,12.0,103.124,SOFT,3.0,1,12.1,14.6,26.0,941.4,0.9,219
GAS,13.0,93.668,SOFT,3.0,1,12.1,14.5,26.0,941.4,1.2,204
GAS,14.0,111.492,SOFT,3.0,1,11.9,14.5,26.0,941.4,0.8,209
GAS,15.0,,SOFT,4.0,1,11.9,14.5,26.0,941.4,0.9,205
GAS,16.0,121.312,SOFT,4.0,1,11.9,14.6,26.0,941.4,0.7,0
GAS,17.0,92.879,SOFT,4.0,1,11.8,14.6,26.0,941.6,0.0,0
GAS,18.0,,SOFT,4.0,12,12.0,14.6,26.0,941.5,0.5,235
GAS,19.0,,SOFT,5.0,21,12.1,14.6,25.0,941.5,1.0,220
GAS,20.0,93.625,SOFT,5.0,1,12.2,14.6,25.0,941.5,1.2,207
GAS,21.0,113.278,SOFT,5.0,1,12.3,14.7,25.0,941.5,0.9,223
GAS,22.0,,SOFT,6.0,1,12.4,14.7,25.0,941.4,1.3,206
GAS,23.0,108.439,SOFT,6.0,1,12.4,14.6,25.0,941.5,1.1,181
GAS,24.0,92.664,SOFT,6.0,1,12.4,14.6,25.0,941.5,1.1,183
GAS,25.0,135.757,SOFT,6.0,1,12.5,14.5,25.0,941.4,1.8,212
