Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
STR,1.0,,MEDIUM,1.0,1,31.5,49.2,36.0,988.5,0.7,201
STR,2.0,79.687,MEDIUM,1.0,1,31.5,49.3,36.0,988.5,0.4,209
STR,3.0,130.55,MEDIUM,1.0,1,31.5,48.9,35.0,988.5,1.5,181
STR,4.0,121.4,MEDIUM,1.0,1,31.4,48.9,36.0,988.5,0.8,238
STR,5.0,126.217,MEDIUM,1.0,1,31.4,47.7,36.0,988.5,0.0,262
STR,6.0,114.719,MEDIUM,1.0,1,31.5,48.1,36.0,988.6,0.8,135
STR,7.0,79.954,MEDIUM,1.0,1,31.5,48.2,35.0,988.5,1.6,138
STR,8.0,128.921,MEDIUM,1.0,1,31.4,48.2,36.0,988.5,2.0,139
STR,9.0,,MEDIUM,1.0,125,31.4,48.3,37.0,988.5,1.5,125
STR,10.0,,SOFT,2.0,1,31.3,48.8,36.0,988.5,2.5,155
STR,11.0,123.155,SOFT,2.0,12,31.3,48.6,36.0,988.4,2.0,136
STR,12.0,126.892,SOFT,2.0,1,31.2,48.8,37.0,988.5,2.3,149
STR,13.0,79.179,SOFT,2.0,1,31.2,48.8,36.0,988.4,1.7,186
STR,14.0,106.722,SOFT,2.0,1,31.3,48.6,37.0,988.5,0.9,0
STR,15.0,,SOFT,3.0,1,31.3,48.3,37.0,988.5,0.4,151
STR,16.0,84.856,SOFT,3.0,1,31.3,48.3,37.0,988.5,0.8,164
STR,17.0,84.714,SOFT,3.0,1,31.5,49.7,37.0,988.4,0.4,0
STR,18.0,85.094,SOFT,3.0,1,31.8,49.8,36.0,988.3,0.7,277
STR,19.0,86.588,SOFT,3.0,1,31.9,49.1,35.0,988.4,1.4,265
STR,20.0,85.244,SOFT,3.0,1,31.7,48.0,36.0,988.3,0.7,180
STR,21.0,85.229,SOFT,3.0,1,31.8,47.8,36.0,988.3,1.1,167
STR,22.0,85.409,SOFT,3.0,1,31.8,48.0,35.0,988.4,1.2,207
STR,23.0,85.331,SOFT,3.0,1,31.8,47.6,36.0,988.2,1.8,113
STR,24.0,133.1,SOFT,3.0,1,31.6,47.6,37.0,988.3,0.7,0
STR,25.0,108.082,SOFT,3.0,1,31.6,48.0,37.0,988.3,0.0,119
