Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
BOT,1.0,114.609,HARD,1.0,1,18.6,18.2,49.0,935.7,2.4,245
BOT,2.0,102.556,HARD,1.0,1,18.5,18.3,49.0,935.7,2.8,223
BOT,3.0,100.669,HARD,1.0,1,18.6,18.4,49.0,935.8,1.4,220
BOT,4.0,100.459,HARD,1.0,1,18.6,18.3,49.0,935.8,2.6,244
BOT,5.0,99.498,HARD,1.0,1,18.6,18.1,49.0,935.7,4.0,228
BOT,6.0,99.75,HARD,1.0,1,18.5,18.1,49.0,935.8,3.8,228
BOT,7.0,99.581,HARD,1.0,1,18.5,18.3,49.0,935.8,2.9,216
BOT,8.0,99.93,HARD,1.0,1,18.5,18.3,49.0,935.8,1.8,262
BOT,9.0,99.566,HARD,1.0,1,18.5,18.4,49.0,935.7,2.2,270
BOT,10.0,99.756,HARD,1.0,1,18.5,18.5,49.0,935.9,2.9,241
BOT,11.0,100.916,HARD,1.0,1,18.5,18.5,49.0,935.8,2.4,209
BOT,12.0,101.845,HARD,1.0,1,18.5,18.7,49.0,935.8,2.8,230
BOT,13.0,102.69,HARD,1.0,1,18.5,18.6,49.0,935.8,1.6,225
BOT,14.0,102.256,HARD,1.0,1,18.5,18.6,49.0,935.8,1.3,193
BOT,15.0,102.233,HARD,1.0,1,18.4,18.5,49.0,935.8,2.5,223
BOT,16.0,103.358,HARD,1.0,1,18.4,18.4,49.0,935.8,2.5,0
BOT,17.0,107.928,HARD,1.0,1,18.4,18.8,49.0,935.7,1.1,251
BOT,18.0,115.486,MEDIUM,2.0,1,18.4,18.4,49.0,935.7,2.3,220
BOT,19.0,99.697,MEDIUM,2.0,1,18.4,18.4,49.0,935.5,2.4,256
BOT,20.0,99.349,MEDIUM,2.0,1,18.4,18.4,49.0,935.6,2.2,237
BOT,21.0,99.342,MEDIUM,2.0,1,18.4,18.5,49.0,935.5,1.9,221
BOT,22.0,99.177,MEDIUM,2.0,1,18.4,18.7,49.0,935.5,2.5,131
BOT,23.0,99.193,MEDIUM,2.0,1,18.4,18.4,49.0,935.4,2.1,349
BOT,24.0,98.631,MEDIUM,2.0,1,18.3,18.6,50.0,935.6,1.5,228
BOT,25.0,99.697,MEDIUM,2.0,1,18.4,18.6,49.0,935.5,2.1,228
BOT,26.0,98.693,MEDIUM,2.0,1,18.4,18.8,49.0,935.5,4.2,355
BOT,27.0,98.676,MEDIUM,2.0,1,18.3,18.8,49.0,935.5,2.9,263
BOT,28.0,98.594,MEDIUM,2.0,1,18.3,18.8,49.0,935.5,2.5,251
BOT,29.0,98.756,MEDIUM,2.0,1,18.3,19.9,49.0,935.6,2.9,254
BOT,30.0,99.452,MEDIUM,2.0,1,18.3,18.6,49.0,935.6,3.6,126
BOT,31.0,100.085,MEDIUM,2.0,1,18.3,18.6,49.0,935.5,2.3,239
BOT,32.0,100.589,MEDIUM,2.0,1,18.3,18.6,49.0,935.6,2.3,272
BOT,33.0,100.195,MEDIUM,2.0,1,18.2,18.6,49.0,935.5,1.9,270
BOT,34.0,100.828,MEDIUM,2.0,1,18.2,18.6,49.0,935.6,1.6,241
BOT,35.0,107.595,MEDIUM,2.0,1,18.3,18.6,49.0,935.7,2.1,222
BOT,36.0,117.069,HARD,3.0,1,18.3,18.6,49.0,935.7,2.0,201
BOT,37.0,97.506,HARD,3.0,1,18.2,18.6,49.0,935.8,1.2,260
BOT,38.0,97.092,HARD,3.0,1,18.2,18.6,49.0,935.8,4.1,229
BOT,39.0,96.89,HARD,3.0,1,18.2,18.6,49.0,935.6,3.9,204
BOT,40.0,99.608,HARD,3.0,1,18.1,18.6,50.0,935.5,3.6,259
BOT,41.0,98.3,HARD,3.0,1,18.1,18.5,50.0,935.6,3.5,232
BOT,42.0,98.341,HARD,3.0,1,18.1,18.5,49.0,935.6,3.8,219
BOT,43.0,97.062,HARD,3.0,1,18.1,18.6,50.0,935.6,3.2,199
BOT,44.0,96.621,HARD,3.0,1,18.1,18.6,50.0,935.5,2.3,210
BOT,45.0,96.762,HARD,3.0,1,18.1,18.5,50.0,935.6,2.9,210
BOT,46.0,96.601,HARD,3.0,1,18.0,18.5,50.0,935.6,2.5,195
BOT,47.0,96.728,HARD,3.0,1,18.0,18.5,50.0,935.6,2.5,195
BOT,48.0,98.301,HARD,3.0,1,18.0,18.5,50.0,935.6,1.9,162
BOT,49.0,98.738,HARD,3.0,1,18.0,18.5,50.0,935.7,0.9,258
