Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
RUS,1.0,,MEDIUM,1.0,1,21.2,26.7,51.0,1017.7,3.5,359
RUS,2.0,86.756,MEDIUM,1.0,1,21.3,26.7,51.0,1017.7,4.4,6
RUS,3.0,,MEDIUM,1.0,1,21.2,26.5,51.0,1017.7,4.6,350
RUS,4.0,84.901,MEDIUM,1.0,1,21.2,26.4,52.0,1017.8,5.1,351
RUS,5.0,,MEDIUM,1.0,1,21.1,26.4,53.0,1017.8,4.8,355
RUS,6.0,84.275,MEDIUM,1.0,1,21.1,26.4,53.0,1017.7,5.0,10
RUS,7.0,140.186,MEDIUM,1.0,1,21.1,26.3,54.0,1017.8,4.4,354
RUS,8.0,112.305,MEDIUM,1.0,1,21.0,26.0,54.0,1017.8,4.6,336
RUS,9.0,90.614,MEDIUM,1.0,1,21.0,26.0,55.0,1017.9,4.3,2
RUS,10.0,,MEDIUM,2.0,1,20.9,26.3,55.0,1017.8,4.1,5
RUS,11.0,87.772,MEDIUM,2.0,1,20.9,26.2,55.0,1017.9,5.0,357
RUS,12.0,87.195,MEDIUM,2.0,1,20.9,26.2,55.0,1017.9,4.2,353
RUS,13.0,86.707,MEDIUM,2.0,1,20.9,26.1,55.0,1018.0,3.6,347
RUS,14.0,86.39,MEDIUM,2.0,1,20.8,26.1,55.0,1017.9,3.7,15
RUS,15.0,86.173,MEDIUM,2.0,1,20.8,26.1,55.0,1017.9,4.1,357
RUS,16.0,86.449,MEDIUM,2.0,1,20.8,26.1,55.0,1017.8,3.8,9
RUS,17.0,85.094,MEDIUM,2.0,1,20.7,26.0,56.0,1017.9,4.3,350
RUS,18.0,84.822,MEDIUM,2.0,1,20.6,25.9,56.0,1018.1,4.2,359
RUS,19.0,84.869,MEDIUM,2.0,1,20.6,25.9,56.0,1018.0,4.1,346
RUS,20.0,85.349,MEDIUM,2.0,1,20.6,25.9,56.0,1018.0,3.4,349
RUS,21.0,116.569,MEDIUM,2.0,1,20.6,25.8,56.0,1018.0,3.3,346
RUS,22.0,,SOFT,3.0,1,20.6,25.9,56.0,1018.1,3.6,347
RUS,23.0,83.16,SOFT,3.0,1,20.5,25.9,57.0,1018.0,3.4,8
RUS,24.0,,SOFT,3.0,1,20.5,25.9,57.0,1018.0,3.3,14
RUS,25.0,,MEDIUM,4.0,1,20.5,25.8,57.0,1018.1,3.8,19
RUS,26.0,123.541,MEDIUM,4.0,1,20.5,25.7,58.0,1017.9,3.3,353
RUS,27.0,,MEDIUM,4.0,1,20.5,25.7,58.0,1018.1,3.8,0
