Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
ALB,1.0,,SOFT,1.0,1,31.5,47.5,37.0,938.8,1.4,306
ALB,2.0,66.303,SOFT,1.0,1,31.4,47.2,38.0,938.7,2.4,1
ALB,3.0,89.775,SOFT,1.0,1,31.3,47.3,38.0,938.8,1.9,333
ALB,4.0,,SOFT,2.0,1,31.3,47.5,38.0,938.8,1.4,283
ALB,5.0,65.823,SOFT,2.0,1,31.3,47.1,38.0,938.7,1.1,282
ALB,6.0,85.169,SOFT,2.0,1,31.4,47.0,38.0,938.8,0.9,288
ALB,7.0,,SOFT,3.0,1,31.4,47.5,39.0,938.7,2.4,299
ALB,8.0,65.736,SOFT,3.0,1,31.5,47.5,38.0,938.7,1.3,308
ALB,9.0,114.898,SOFT,3.0,1,31.6,47.2,38.0,938.8,1.3,311
