Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
RUS,1.0,,SOFT,1.0,1,24.0,37.5,67.0,1003.8,0.8,5
RUS,2.0,72.456,SOFT,1.0,1,24.0,37.7,68.0,1003.9,1.8,162
RUS,3.0,109.126,SOFT,1.0,1,24.1,37.9,68.0,1003.8,1.2,245
RUS,4.0,,SOFT,2.0,1,24.2,37.7,68.0,1003.8,2.5,279
RUS,5.0,,SOFT,3.0,1,24.2,37.6,68.0,1003.8,1.4,284
RUS,6.0,72.114,SOFT,3.0,1,24.2,37.1,69.0,1003.8,1.4,0
RUS,7.0,84.218,SOFT,3.0,1,24.1,37.6,68.0,1003.8,1.0,311
RUS,8.0,,SOFT,4.0,1,24.1,38.0,68.0,1003.9,1.3,290
RUS,9.0,71.812,SOFT,4.0,1,24.2,38.0,68.0,1003.9,1.6,223
RUS,10.0,101.386,SOFT,4.0,1,24.4,37.6,68.0,1003.8,1.0,287
RUS,11.0,,SOFT,5.0,1,24.4,37.6,67.0,1003.9,1.4,256
RUS,12.0,71.84,SOFT,5.0,1,24.4,37.5,68.0,1003.8,1.7,226
RUS,13.0,100.477,SOFT,5.0,1,24.3,37.4,68.0,1003.8,1.6,306
RUS,14.0,,SOFT,6.0,12,24.2,37.6,68.0,1003.8,1.7,305
RUS,15.0,71.703,SOFT,6.0,1,24.2,37.6,69.0,1003.7,1.3,184
RUS,16.0,,SOFT,6.0,1,24.2,37.9,68.0,1003.7,0.7,33
