Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
SAI,1.0,98.699,MEDIUM,1.0,1,15.9,28.1,67.0,991.8,2.2,226
SAI,2.0,92.359,MEDIUM,1.0,1,15.9,27.6,66.0,991.7,1.5,268
SAI,3.0,92.102,MEDIUM,1.0,1,15.9,27.0,65.0,991.7,1.4,291
SAI,4.0,92.045,MEDIUM,1.0,1,15.9,27.0,66.0,991.8,1.1,195
SAI,5.0,91.939,MEDIUM,1.0,1,15.9,31.0,64.0,991.8,1.9,225
SAI,6.0,91.9,MEDIUM,1.0,1,15.9,31.3,64.0,991.9,2.0,206
SAI,7.0,92.702,MEDIUM,1.0,1,15.8,31.3,64.0,991.9,2.0,206
SAI,8.0,92.372,MEDIUM,1.0,1,15.8,31.0,67.0,991.8,1.1,242
SAI,9.0,92.484,MEDIUM,1.0,1,15.8,26.5,68.0,991.8,1.0,254
SAI,10.0,92.362,MEDIUM,1.0,1,15.8,26.5,70.0,991.8,0.6,0
SAI,11.0,92.123,MEDIUM,1.0,1,15.7,26.6,70.0,991.9,0.7,0
SAI,12.0,92.358,MEDIUM,1.0,1,15.6,26.5,70.0,991.9,0.7,327
SAI,13.0,92.251,MEDIUM,1.0,1,15.5,26.5,71.0,991.9,0.7,224
SAI,14.0,92.106,MEDIUM,1.0,1,15.4,27.6,75.0,991.9,1.0,157
SAI,15.0,91.916,MEDIUM,1.0,1,15.4,29.4,73.0,992.0,0.6,238
SAI,16.0,92.455,MEDIUM,1.0,1,15.4,29.8,73.0,992.0,1.0,243
SAI,17.0,94.228,MEDIUM,1.0,1,15.3,32.2,73.0,991.9,0.9,97
SAI,18.0,94.31,MEDIUM,1.0,1,15.3,32.9,72.0,991.9,1.0,236
SAI,19.0,100.51,MEDIUM,1.0,1,15.3,34.7,74.0,991.8,0.5,101
SAI,20.0,96.538,MEDIUM,1.0,1,15.4,35.2,72.0,991.9,0.7,5
SAI,21.0,93.507,MEDIUM,1.0,1,15.6,35.2,72.0,991.9,0.7,255
SAI,22.0,92.157,MEDIUM,1.0,1,15.8,34.5,71.0,991.9,0.8,286
SAI,23.0,92.297,MEDIUM,1.0,1,15.9,36.4,73.0,991.9,0.7,261
SAI,24.0,92.734,MEDIUM,1.0,1,16.0,36.9,71.0,991.8,1.0,225
SAI,25.0,95.143,MEDIUM,1.0,1,16.1,36.4,66.0,991.8,1.4,218
SAI,26.0,102.481,MEDIUM,1.0,1,16.2,37.1,67.0,991.8,2.0,301
SAI,27.0,121.664,INTERMEDIATE,2.0,1,16.3,33.1,65.0,991.8,1.2,132
SAI,28.0,102.641,INTERMEDIATE,2.0,1,16.2,31.5,67.0,991.8,1.2,229
SAI,29.0,102.447,INTERMEDIATE,2.0,1,16.3,31.5,65.0,991.9,0.9,7
SAI,30.0,102.737,INTERMEDIATE,2.0,1,16.3,36.9,67.0,991.8,0.6,219
SAI,31.0,103.007,INTERMEDIATE,2.0,1,16.4,36.9,65.0,991.9,2.2,263
SAI,32.0,103.298,INTERMEDIATE,2.0,1,16.3,36.9,62.0,992.0,1.1,221
SAI,33.0,103.201,INTERMEDIATE,2.0,1,16.4,35.4,61.0,992.0,1.8,222
SAI,34.0,102.794,INTERMEDIATE,2.0,1,16.1,35.2,64.0,991.9,1.4,319
SAI,35.0,103.59,INTERMEDIATE,2.0,1,16.1,35.2,63.0,991.9,1.0,222
SAI,36.0,102.748,INTERMEDIATE,2.0,1,16.2,35.2,62.0,992.0,1.2,213
SAI,37.0,100.432,INTERMEDIATE,2.0,1,16.2,35.2,65.0,992.0,0.8,3
SAI,38.0,98.37,INTERMEDIATE,2.0,1,16.3,36.4,64.0,991.9,0.7,270
SAI,39.0,96.802,INTERMEDIATE,2.0,1,16.3,37.2,65.0,992.0,1.2,194
SAI,40.0,116.753,HARD,3.0,1,16.2,36.8,64.0,991.9,1.2,234
SAI,41.0,90.475,HARD,3.0,1,16.1,36.5,66.0,991.9,1.0,245
SAI,42.0,89.872,HARD,3.0,1,16.0,36.5,67.0,992.0,0.9,258
SAI,43.0,89.872,HARD,3.0,1,16.1,36.8,64.0,992.0,1.1,260
SAI,44.0,89.739,HARD,3.0,1,16.0,36.8,65.0,991.9,1.0,42
SAI,45.0,89.589,HARD,3.0,1,16.0,37.3,64.0,991.9,1.6,0
SAI,46.0,89.588,HARD,3.0,1,16.1,37.6,63.0,992.0,0.9,227
SAI,47.0,89.553,HARD,3.0,1,16.2,37.9,64.0,992.0,0.8,238
SAI,48.0,89.415,HARD,3.0,1,16.3,37.0,64.0,991.9,0.6,189
SAI,49.0,89.439,HARD,3.0,1,16.3,33.2,64.0,991.9,0.4,270
SAI,50.0,89.434,HARD,3.0,1,16.3,33.0,63.0,992.0,0.7,278
SAI,51.0,112.546,SOFT,4.0,1,16.3,33.0,63.0,991.9,0.8,209
SAI,52.0,88.293,SOFT,4.0,1,16.3,33.2,62.0,992.1,1.4,285
