Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
LAW,1.0,,MEDIUM,1.0,1,16.9,29.2,59.0,787.8,1.5,308
LAW,2.0,123.821,MEDIUM,1.0,1,16.9,29.0,58.0,787.9,1.4,308
LAW,3.0,115.749,MEDIUM,1.0,1,17.0,29.0,58.0,787.8,1.4,309
LAW,4.0,79.258,MEDIUM,1.0,1,17.1,29.1,58.0,787.8,1.2,336
LAW,5.0,119.687,MEDIUM,1.0,1,17.1,29.7,57.0,787.8,0.7,285
LAW,6.0,79.052,MEDIUM,1.0,1,17.3,30.7,56.0,787.8,0.9,341
LAW,7.0,102.783,MEDIUM,1.0,1,17.5,31.8,56.0,787.8,1.1,287
LAW,8.0,,MEDIUM,2.0,1,17.7,32.8,56.0,787.8,1.6,0
LAW,9.0,78.772,MEDIUM,2.0,1,17.8,33.4,56.0,787.7,0.6,18
LAW,10.0,115.558,MEDIUM,2.0,1,17.7,33.5,55.0,787.9,2.0,312
LAW,11.0,97.624,MEDIUM,2.0,1,17.9,33.7,54.0,787.7,0.9,1
LAW,12.0,78.797,MEDIUM,2.0,1,18.0,34.4,54.0,787.8,2.3,292
LAW,13.0,91.459,MEDIUM,2.0,1,18.0,34.6,55.0,787.7,1.9,319
LAW,14.0,,SOFT,3.0,1,18.1,35.0,55.0,787.7,1.7,309
LAW,15.0,77.494,SOFT,3.0,1,18.0,35.2,56.0,787.7,2.1,313
LAW,16.0,118.178,SOFT,3.0,1,17.9,35.3,57.0,787.7,2.3,294
LAW,17.0,104.699,SOFT,3.0,1,17.9,35.7,57.0,787.7,1.8,276
LAW,18.0,86.338,SOFT,3.0,1,18.0,34.7,57.0,787.7,1.4,272
LAW,19.0,115.072,MEDIUM,4.0,1,18.0,33.5,56.0,787.7,1.8,272
LAW,20.0,113.171,SOFT,5.0,12,17.9,33.1,56.0,787.6,1.5,242
LAW,21.0,112.562,SOFT,6.0,1,17.9,32.6,56.0,787.6,1.4,286
LAW,22.0,104.451,SOFT,6.0,1,18.0,32.6,55.0,787.6,1.0,242
LAW,23.0,116.644,SOFT,6.0,1,18.0,32.5,55.0,787.6,0.8,176
