Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
MAG,1.0,92.993,SOFT,1.0,1,19.6,26.9,67.0,998.9,2.7,221
MAG,2.0,93.292,SOFT,1.0,12,19.6,26.9,67.0,998.9,2.2,239
MAG,3.0,86.219,SOFT,1.0,1,19.6,26.9,68.0,998.8,1.9,223
MAG,4.0,86.379,SOFT,1.0,1,19.6,26.9,68.0,998.8,1.9,223
MAG,5.0,82.688,SOFT,1.0,1,19.6,26.7,67.0,998.8,1.9,234
MAG,6.0,80.529,SOFT,1.0,1,19.6,26.7,67.0,998.8,1.9,222
MAG,7.0,78.838,SOFT,1.0,1,19.6,26.6,68.0,998.9,2.5,220
MAG,8.0,78.122,SOFT,1.0,1,19.6,26.6,66.0,998.9,2.4,226
MAG,9.0,84.114,SOFT,1.0,1,19.6,26.6,66.0,998.8,2.8,228
MAG,10.0,76.773,SOFT,1.0,1,19.6,26.6,67.0,998.9,2.7,224
MAG,11.0,86.006,SOFT,1.0,1,19.6,26.9,66.0,998.8,2.9,221
MAG,12.0,,SOFT,1.0,12,19.6,26.9,66.0,998.9,2.6,245
MAG,13.0,114.143,INTERMEDIATE,2.0,12,19.6,26.9,66.0,998.9,2.6,245
MAG,14.0,145.808,INTERMEDIATE,2.0,1,19.6,27.0,66.0,998.9,2.1,219
MAG,15.0,,INTERMEDIATE,2.0,1,19.5,27.0,66.0,998.9,2.1,219
