Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
ZHO,1.0,,WET,1.0,1,19.4,21.1,92.0,1002.6,6.0,214
ZHO,2.0,,WET,2.0,1,19.5,21.1,91.0,1002.6,6.3,226
ZHO,3.0,88.337,WET,2.0,1,19.6,21.1,91.0,1002.6,7.1,224
ZHO,4.0,87.689,WET,2.0,12,19.6,21.0,90.0,1002.7,6.2,222
ZHO,5.0,107.484,WET,2.0,1,19.7,20.9,90.0,1002.7,6.6,214
ZHO,6.0,,INTERMEDIATE,3.0,12,19.7,20.5,90.0,1002.7,6.0,222
ZHO,7.0,82.939,INTERMEDIATE,3.0,1,19.7,20.5,90.0,1002.7,5.2,232
ZHO,8.0,109.968,INTERMEDIATE,3.0,1,19.6,20.6,90.0,1002.7,5.9,218
ZHO,9.0,,SOFT,4.0,1,19.6,20.6,90.0,1002.8,5.9,222
ZHO,10.0,78.108,SOFT,4.0,1,19.6,20.6,90.0,1002.7,7.3,235
ZHO,11.0,96.639,SOFT,4.0,1,19.6,20.6,90.0,1002.8,7.0,218
ZHO,12.0,106.987,SOFT,4.0,1,19.5,20.6,89.0,1002.7,8.6,228
ZHO,13.0,73.965,SOFT,4.0,1,19.5,20.6,90.0,1002.7,6.3,226
ZHO,14.0,147.36,SOFT,4.0,1,19.5,20.4,90.0,1002.8,7.8,225
ZHO,15.0,94.2,SOFT,4.0,1,19.5,20.3,90.0,1002.9,7.9,233
