Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
HAM,1.0,82.984,SOFT,1.0,1,21.6,45.0,56.0,1017.6,0.0,92
HAM,2.0,74.104,SOFT,1.0,1,21.7,45.0,56.0,1017.5,0.3,0
HAM,3.0,130.609,SOFT,1.0,1,21.6,45.2,55.0,1017.6,0.0,326
HAM,4.0,,SOFT,1.0,125,21.7,45.7,55.0,1017.6,0.0,317
HAM,5.0,95.077,SOFT,2.0,12,21.8,45.8,57.0,1017.5,0.7,276
HAM,6.0,81.653,SOFT,2.0,1,21.8,45.8,57.0,1017.6,0.6,5
HAM,7.0,,SOFT,2.0,12,21.9,45.4,57.0,1017.6,1.1,3
HAM,8.0,87.717,SOFT,3.0,1,21.7,45.2,58.0,1017.5,1.6,344
HAM,9.0,72.941,SOFT,3.0,1,21.7,45.4,59.0,1017.5,1.1,334
HAM,10.0,140.286,SOFT,3.0,1,21.7,46.0,59.0,1017.6,1.1,2
HAM,11.0,89.018,SOFT,3.0,1,21.6,46.3,59.0,1017.5,0.8,0
HAM,12.0,72.402,SOFT,3.0,1,21.5,46.3,58.0,1017.6,0.7,345
HAM,13.0,121.709,SOFT,3.0,1,21.5,46.2,57.0,1017.5,0.8,0
HAM,14.0,124.948,SOFT,3.0,1,21.5,46.6,58.0,1017.4,0.0,0
HAM,15.0,122.332,SOFT,4.0,1,21.5,46.7,58.0,1017.4,0.8,56
HAM,16.0,72.014,SOFT,4.0,1,21.5,46.6,58.0,1017.4,0.6,16
HAM,17.0,,SOFT,4.0,1,21.5,46.6,58.0,1017.4,0.6,16
HAM,18.0,98.225,SOFT,5.0,1,21.5,46.7,57.0,1017.4,1.3,277
HAM,19.0,83.151,SOFT,5.0,1,21.4,46.3,58.0,1017.5,0.4,8
HAM,20.0,95.997,SOFT,5.0,1,21.5,46.9,57.0,1017.4,1.0,3
HAM,21.0,71.71,SOFT,5.0,1,21.6,46.9,57.0,1017.4,1.0,348
HAM,22.0,126.393,SOFT,5.0,1,21.6,46.9,57.0,1017.4,0.9,20
HAM,23.0,72.275,SOFT,5.0,1,21.7,46.8,57.0,1017.5,1.5,327
HAM,24.0,,SOFT,5.0,1,21.8,47.1,56.0,1017.4,0.8,359
HAM,25.0,,SOFT,5.0,1,21.8,47.1,57.0,1017.4,0.0,0
