Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
ZHO,1.0,,HARD,1.0,1,26.9,31.1,37.0,1016.8,0.0,73
ZHO,2.0,,HARD,2.0,1,26.8,31.0,37.0,1016.7,1.2,349
ZHO,3.0,,MEDIUM,3.0,1,26.8,31.1,37.0,1016.7,0.5,112
ZHO,4.0,,SOFT,4.0,1,26.7,31.1,39.0,1016.7,0.4,116
ZHO,5.0,,SOFT,4.0,125,26.8,31.0,38.0,1016.8,0.4,236
ZHO,6.0,,SOFT,5.0,1,26.8,31.0,38.0,1016.7,0.0,186
ZHO,7.0,111.421,SOFT,5.0,1,26.7,31.0,40.0,1016.8,0.3,127
ZHO,8.0,148.82,SOFT,5.0,1,26.7,31.1,39.0,1016.8,0.7,37
ZHO,9.0,,SOFT,5.0,125,26.7,31.5,35.0,1016.8,0.5,68
ZHO,10.0,,SOFT,6.0,1,26.8,31.5,35.0,1016.7,0.9,164
ZHO,11.0,106.079,SOFT,6.0,12,26.8,31.6,35.0,1016.7,0.9,282
ZHO,12.0,,SOFT,6.0,12,26.9,31.8,35.0,1016.8,1.1,215
ZHO,13.0,106.04,SOFT,6.0,1,26.9,31.7,35.0,1016.9,0.5,192
ZHO,14.0,124.561,SOFT,6.0,1,27.0,31.6,37.0,1016.8,0.0,59
ZHO,15.0,,SOFT,7.0,12,27.0,31.7,36.0,1016.8,0.8,69
ZHO,16.0,104.869,SOFT,7.0,1,27.0,31.9,37.0,1016.8,0.4,0
ZHO,17.0,,SOFT,7.0,1,26.9,31.9,37.0,1016.7,1.4,69
ZHO,18.0,118.904,SOFT,7.0,12,26.9,31.9,36.0,1016.7,1.4,150
ZHO,19.0,145.971,SOFT,7.0,1,26.8,31.9,37.0,1016.8,0.4,165
ZHO,20.0,148.225,SOFT,7.0,1,26.9,31.9,36.0,1016.8,0.6,11
