Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
NOR,1.0,,HARD,1.0,1,28.5,49.7,56.0,1015.6,3.0,148
NOR,2.0,,HARD,2.0,1,28.4,48.4,58.0,1015.6,4.4,180
NOR,3.0,92.555,HARD,2.0,1,28.3,46.6,58.0,1015.5,2.9,149
NOR,4.0,128.233,HARD,2.0,1,28.3,45.0,59.0,1015.5,2.7,168
NOR,5.0,90.788,HARD,2.0,1,28.4,47.6,59.0,1015.5,3.0,152
NOR,6.0,117.398,HARD,2.0,12,28.5,48.2,58.0,1015.5,2.2,148
NOR,7.0,,HARD,3.0,21,28.3,47.9,58.0,1015.5,2.8,166
NOR,8.0,89.798,HARD,3.0,1,28.3,47.6,58.0,1015.4,3.0,165
NOR,9.0,129.096,HARD,3.0,1,28.3,47.6,58.0,1015.5,2.9,171
NOR,10.0,89.495,HARD,3.0,1,28.3,48.3,57.0,1015.5,3.6,155
NOR,11.0,99.901,HARD,3.0,1,28.5,48.7,57.0,1015.5,3.1,160
NOR,12.0,91.001,HARD,3.0,1,28.6,49.7,57.0,1015.5,2.8,148
NOR,13.0,91.486,HARD,3.0,1,28.7,49.5,55.0,1015.6,3.2,165
NOR,14.0,91.623,HARD,3.0,1,28.8,49.5,55.0,1015.5,3.0,182
NOR,15.0,91.974,HARD,3.0,1,28.7,47.4,55.0,1015.6,2.2,169
NOR,16.0,96.818,HARD,3.0,1,28.6,47.0,56.0,1015.6,2.1,170
NOR,17.0,,SOFT,4.0,1,28.6,46.1,56.0,1015.5,1.3,156
NOR,18.0,96.398,SOFT,4.0,1,28.7,43.4,54.0,1015.5,2.7,149
NOR,19.0,118.734,HARD,5.0,1,28.8,43.4,55.0,1015.5,3.0,170
NOR,20.0,126.174,HARD,5.0,1,28.6,45.0,56.0,1015.5,2.6,175
NOR,21.0,144.745,HARD,5.0,1,28.5,44.4,56.0,1015.5,3.3,163
