Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
ALO,1.0,,MEDIUM,1.0,1,26.6,40.0,43.0,985.1,0.7,297
ALO,2.0,140.525,HARD,2.0,1,26.7,40.1,43.0,985.2,1.4,319
ALO,3.0,,MEDIUM,3.0,1,26.7,40.1,44.0,985.1,1.6,301
ALO,4.0,77.994,MEDIUM,3.0,1,26.6,40.0,44.0,985.1,1.4,285
ALO,5.0,138.934,MEDIUM,3.0,1,26.6,40.1,44.0,985.1,1.1,308
ALO,6.0,110.522,MEDIUM,3.0,1,26.7,39.9,44.0,985.1,1.4,314
ALO,7.0,77.848,MEDIUM,3.0,1,26.8,39.8,43.0,985.1,1.5,306
ALO,8.0,103.111,MEDIUM,3.0,1,26.7,39.9,44.0,985.1,0.8,319
ALO,9.0,,MEDIUM,4.0,1,26.7,39.8,44.0,985.1,1.4,314
ALO,10.0,79.029,MEDIUM,4.0,1,26.7,39.7,43.0,985.0,1.5,305
ALO,11.0,129.358,MEDIUM,4.0,1,26.6,39.9,44.0,985.1,0.7,311
ALO,12.0,78.242,MEDIUM,4.0,1,26.6,40.0,43.0,985.0,1.6,314
ALO,13.0,95.298,MEDIUM,4.0,1,26.6,40.0,43.0,985.1,1.5,307
ALO,14.0,139.298,MEDIUM,5.0,1,26.6,40.0,44.0,985.1,0.6,170
ALO,15.0,,SOFT,6.0,1,26.6,40.0,44.0,985.1,0.4,289
ALO,16.0,104.565,SOFT,6.0,12,26.7,39.9,44.0,985.0,0.4,283
ALO,17.0,125.436,SOFT,6.0,1,26.8,39.9,44.0,985.1,0.9,303
ALO,18.0,77.001,SOFT,6.0,1,26.9,40.1,43.0,985.0,0.9,0
ALO,19.0,89.459,SOFT,6.0,1,26.9,39.9,43.0,985.0,0.5,0
ALO,20.0,118.196,SOFT,6.0,1,27.0,40.3,44.0,985.0,0.9,217
ALO,21.0,,SOFT,6.0,1,27.0,40.6,43.0,985.0,1.0,307
