Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
STR,1.0,,SOFT,1.0,1,29.4,49.2,52.0,1015.9,3.1,155
STR,2.0,88.916,SOFT,1.0,1,29.5,49.2,50.0,1015.9,2.3,155
STR,3.0,117.349,SOFT,1.0,1,29.4,49.9,52.0,1015.8,1.4,147
STR,4.0,109.697,SOFT,1.0,1,29.3,49.9,53.0,1015.9,1.9,152
STR,5.0,88.52,SOFT,1.0,1,29.2,49.8,53.0,1015.9,1.4,149
STR,6.0,,SOFT,1.0,1,29.2,50.4,53.0,1015.9,1.9,178
STR,7.0,,SOFT,2.0,1,29.3,50.4,52.0,1015.8,3.8,157
STR,8.0,88.177,SOFT,2.0,1,29.3,49.1,53.0,1015.9,3.0,167
STR,9.0,121.329,SOFT,2.0,1,29.2,49.0,53.0,1015.9,3.5,149
STR,10.0,,SOFT,3.0,1,29.0,47.9,54.0,1015.8,3.2,175
STR,11.0,88.549,SOFT,3.0,1,28.9,47.6,55.0,1015.7,3.0,178
STR,12.0,121.536,SOFT,3.0,12,28.9,48.4,55.0,1015.8,2.7,140
STR,13.0,,SOFT,4.0,21,28.8,49.1,54.0,1015.8,3.1,152
STR,14.0,88.222,SOFT,4.0,1,28.8,49.1,55.0,1015.8,3.3,171
STR,15.0,122.61,SOFT,4.0,1,28.8,49.1,55.0,1015.8,3.2,167
