Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
BOT,1.0,105.428,SOFT,1.0,1,21.4,49.0,58.0,1017.1,1.8,339
BOT,2.0,73.936,SOFT,1.0,1,21.5,49.0,58.0,1017.0,1.6,354
BOT,3.0,117.598,SOFT,1.0,1,21.5,48.9,58.0,1016.9,1.4,17
BOT,4.0,73.684,SOFT,1.0,1,21.5,48.4,58.0,1016.9,1.5,351
BOT,5.0,99.65,SOFT,1.0,1,21.6,48.1,59.0,1017.0,1.2,5
BOT,6.0,,SOFT,1.0,1,21.6,48.7,59.0,1016.9,1.2,7
BOT,7.0,99.689,SOFT,2.0,12,21.6,48.7,59.0,1016.8,1.6,11
BOT,8.0,72.741,SOFT,2.0,1,21.5,47.9,59.0,1016.9,2.0,348
BOT,9.0,109.339,SOFT,2.0,1,21.4,47.7,61.0,1016.9,2.1,2
BOT,10.0,72.512,SOFT,2.0,1,21.4,48.3,60.0,1017.0,1.6,352
BOT,11.0,,SOFT,2.0,1,21.6,48.2,60.0,1017.0,1.4,347
