Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
STR,1.0,113.082,INTERMEDIATE,1.0,12,16.3,21.1,78.0,996.4,0.6,179
STR,2.0,100.966,INTERMEDIATE,1.0,1,16.3,21.2,78.0,996.5,1.0,182
STR,3.0,100.688,INTERMEDIATE,1.0,1,16.3,21.0,76.0,996.4,1.3,161
STR,4.0,97.302,INTERMEDIATE,1.0,1,16.3,20.8,77.0,996.4,0.9,98
STR,5.0,97.044,INTERMEDIATE,1.0,1,16.3,20.7,77.0,996.3,1.4,58
STR,6.0,96.655,INTERMEDIATE,1.0,12,16.3,20.7,74.0,996.4,1.8,179
STR,7.0,93.695,INTERMEDIATE,1.0,1,16.3,20.7,76.0,996.3,1.5,220
STR,8.0,93.549,INTERMEDIATE,1.0,1,16.3,20.6,75.0,996.3,1.1,96
STR,9.0,92.85,INTERMEDIATE,1.0,1,16.2,20.4,74.0,996.4,1.4,115
STR,10.0,92.786,INTERMEDIATE,1.0,1,16.2,20.0,75.0,996.2,0.7,146
STR,11.0,94.245,INTERMEDIATE,1.0,1,16.0,19.9,76.0,996.2,1.3,104
STR,12.0,91.2,INTERMEDIATE,1.0,1,16.0,19.9,78.0,996.3,0.9,343
STR,13.0,90.255,INTERMEDIATE,1.0,1,15.9,19.9,78.0,996.2,0.8,142
STR,14.0,89.446,INTERMEDIATE,1.0,1,16.0,20.0,78.0,996.2,1.7,4
STR,15.0,89.017,INTERMEDIATE,1.0,1,16.0,20.1,79.0,996.3,0.5,115
STR,16.0,87.764,INTERMEDIATE,1.0,1,15.9,20.3,77.0,996.3,1.4,143
STR,17.0,87.365,INTERMEDIATE,1.0,1,16.0,20.5,80.0,996.3,1.3,313
STR,18.0,87.136,INTERMEDIATE,1.0,1,16.1,23.0,78.0,996.2,0.7,119
STR,19.0,86.88,INTERMEDIATE,1.0,1,16.5,23.8,78.0,996.3,1.1,209
STR,20.0,86.894,INTERMEDIATE,1.0,1,16.5,24.5,78.0,996.3,1.2,1
STR,21.0,86.728,INTERMEDIATE,1.0,1,16.8,24.8,76.0,996.3,1.2,148
STR,22.0,86.423,INTERMEDIATE,1.0,1,17.0,25.3,79.0,996.3,0.7,132
