Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
PER,1.0,,SOFT,1.0,1,22.1,35.5,57.0,1007.2,1.7,267
PER,2.0,131.252,SOFT,1.0,1,22.0,35.5,57.0,1007.1,2.1,280
PER,3.0,,SOFT,2.0,1,21.9,35.0,56.0,1007.1,2.9,262
PER,4.0,95.457,SOFT,2.0,1,22.0,34.8,57.0,1007.1,2.2,262
PER,5.0,129.643,SOFT,2.0,12,22.0,34.9,57.0,1007.1,1.7,262
PER,6.0,95.471,SOFT,2.0,1,22.0,35.1,57.0,1007.1,1.6,260
PER,7.0,118.887,SOFT,2.0,1,21.9,35.1,57.0,1007.2,1.4,252
PER,8.0,,SOFT,3.0,1,21.9,35.2,57.0,1007.1,2.2,266
PER,9.0,94.883,SOFT,3.0,1,21.9,35.2,57.0,1007.1,1.6,270
PER,10.0,,SOFT,3.0,125,21.9,35.0,57.0,1007.1,1.8,248
PER,11.0,,SOFT,4.0,1,21.9,35.0,57.0,1007.1,1.5,258
PER,12.0,94.026,SOFT,4.0,1,21.8,35.1,57.0,1007.2,1.5,237
PER,13.0,119.858,SOFT,4.0,1,21.8,35.1,58.0,1007.2,0.9,359
PER,14.0,,SOFT,5.0,1,21.9,35.0,57.0,1007.2,1.4,237
PER,15.0,94.47,SOFT,5.0,1,21.9,35.0,56.0,1007.2,2.2,264
PER,16.0,116.909,SOFT,5.0,1,22.0,35.0,57.0,1007.2,1.1,281
PER,17.0,,SOFT,6.0,1,22.0,35.0,56.0,1007.2,1.4,258
PER,18.0,93.982,SOFT,6.0,1,22.1,34.9,56.0,1007.3,2.0,277
