Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
VER,1.0,,MEDIUM,1.0,1,28.3,37.6,41.0,1002.4,4.0,167
VER,2.0,94.698,MEDIUM,1.0,1,28.3,37.6,40.0,1002.4,4.2,154
VER,3.0,133.74,MEDIUM,1.0,1,28.3,37.1,40.0,1002.4,4.9,179
VER,4.0,125.241,MEDIUM,1.0,1,28.3,37.0,40.0,1002.5,3.6,154
VER,5.0,93.908,MEDIUM,1.0,1,28.1,36.8,40.0,1002.5,4.1,154
VER,6.0,127.46,MEDIUM,1.0,1,28.0,36.6,41.0,1002.4,3.8,163
VER,7.0,,MEDIUM,2.0,1,27.9,36.3,41.0,1002.4,4.3,172
VER,8.0,93.29,MEDIUM,2.0,1,27.9,35.9,40.0,1002.5,3.2,153
VER,9.0,130.501,MEDIUM,2.0,1,27.8,35.6,40.0,1002.4,3.4,183
VER,10.0,,SOFT,3.0,12,27.7,35.0,41.0,1002.4,3.5,158
VER,11.0,92.833,SOFT,3.0,1,27.6,34.9,41.0,1002.4,3.1,159
VER,12.0,132.919,SOFT,3.0,1,27.6,34.7,41.0,1002.5,3.2,157
