Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
OCO,1.0,,SOFT,1.0,12,16.8,24.2,68.0,1016.5,0.6,0
OCO,2.0,92.198,SOFT,1.0,1,16.8,24.6,69.0,1016.4,0.5,232
OCO,3.0,147.067,SOFT,1.0,1,16.7,24.8,68.0,1016.4,1.2,193
OCO,4.0,143.004,SOFT,1.0,1,16.8,24.7,69.0,1016.4,0.9,202
OCO,5.0,91.913,SOFT,1.0,1,16.8,24.5,67.0,1016.4,0.9,245
OCO,6.0,94.482,SOFT,1.0,1,16.8,24.5,68.0,1016.3,1.8,196
OCO,7.0,94.2,SOFT,1.0,1,16.9,24.9,67.0,1016.3,2.5,174
OCO,8.0,95.202,SOFT,1.0,1,17.0,24.9,68.0,1016.3,1.2,140
OCO,9.0,95.261,SOFT,1.0,1,17.0,24.9,68.0,1016.3,0.9,176
OCO,10.0,132.709,SOFT,1.0,1,17.1,25.1,69.0,1016.3,1.8,211
OCO,11.0,,SOFT,2.0,1,17.1,25.4,67.0,1016.2,1.4,191
OCO,12.0,,SOFT,3.0,1,17.0,25.5,67.0,1016.2,1.6,186
OCO,13.0,91.022,SOFT,3.0,1,17.2,24.9,68.0,1016.2,1.3,190
OCO,14.0,149.301,SOFT,3.0,1,17.3,24.9,68.0,1016.2,1.7,198
OCO,15.0,139.481,SOFT,3.0,1,17.4,24.8,66.0,1016.1,1.2,204
OCO,16.0,93.059,SOFT,3.0,1,17.3,24.7,67.0,1016.2,1.0,210
OCO,17.0,139.808,SOFT,3.0,1,17.2,24.7,67.0,1016.2,0.7,194
OCO,18.0,131.839,SOFT,3.0,1,17.2,25.0,68.0,1016.1,1.0,181
