Driver,LapNumber,LapTime,Compound,Stint,TrackStatus,AirTemperature,TrackTemperature,Humidity,Pressure,WindSpeed,WindDirection
MAG,1.0,,MEDIUM,1.0,1,17.5,27.1,70.0,988.4,1.0,234
MAG,2.0,89.824,MEDIUM,1.0,1,17.5,27.2,71.0,988.5,1.2,212
MAG,3.0,143.159,MEDIUM,1.0,1,17.5,27.5,71.0,988.5,1.9,191
MAG,4.0,123.771,MEDIUM,1.0,1,17.5,27.6,71.0,988.4,2.1,209
MAG,5.0,89.231,MEDIUM,1.0,1,17.5,27.8,72.0,988.5,2.1,209
MAG,6.0,135.703,MEDIUM,1.0,1,17.5,27.9,71.0,988.4,1.7,204
MAG,7.0,130.339,MEDIUM,1.0,1,17.5,28.1,71.0,988.4,1.6,257
MAG,8.0,89.095,MEDIUM,1.0,1,17.5,27.8,70.0,988.4,1.5,269
MAG,9.0,99.798,MEDIUM,1.0,1,17.6,28.3,72.0,988.3,1.1,221
MAG,10.0,,SOFT,2.0,1,17.8,28.7,70.0,988.4,1.3,222
MAG,11.0,89.532,SOFT,2.0,1,17.8,28.6,71.0,988.3,1.3,214
MAG,12.0,,SOFT,2.0,1,17.9,29.0,71.0,988.4,1.7,226
MAG,13.0,124.539,SOFT,2.0,1,17.9,29.2,70.0,988.4,1.9,275
MAG,14.0,88.122,SOFT,2.0,1,18.0,29.2,70.0,988.3,1.8,213
MAG,15.0,96.21,SOFT,2.0,1,18.0,29.1,70.0,988.3,1.4,232
MAG,16.0,,MEDIUM,3.0,1,18.0,29.1,70.0,988.2,2.0,270
MAG,17.0,94.886,MEDIUM,3.0,1,18.1,29.8,71.0,988.1,1.9,230
MAG,18.0,,INTERMEDIATE,4.0,1,18.0,29.8,70.0,988.1,1.8,228
MAG,19.0,116.031,INTERMEDIATE,4.0,1,18.0,29.8,70.0,988.1,1.8,217
MAG,20.0,135.594,INTERMEDIATE,4.0,1,18.2,29.8,70.0,988.1,2.0,233
